date,store_id,product_id,category,mrp,discount_pct,net_sales,units_sold,promo_flag
2023-07-06,S003,P024,Medical Devices,271.4,0,1085.6,4,0
2023-07-06,S003,P009,OTC,254.78,0,1528.68,6,0
2023-07-06,S003,P037,Medical Devices,394.15,0,1970.75,5,0
2023-07-06,S004,P046,Prescription,83.73,0,167.46,2,0
2023-07-06,S004,P001,Wellness,419.83,10,2267.08,6,1
2023-07-06,S004,P025,Personal Care,93.66,0,842.94,9,0
2023-07-06,S004,P008,OTC,491.47,10,2211.62,5,1
2023-07-06,S004,P019,Personal Care,96.14,0,865.26,9,0
2023-07-06,S004,P011,OTC,444.7,0,2223.5,5,0
2023-07-06,S004,P012,Wellness,281.31,10,2025.43,8,1
2023-07-06,S004,P004,OTC,428.16,0,1712.64,4,0
2023-07-06,S005,P048,OTC,124.93,10,449.75,4,1
2023-07-06,S005,P019,Prescription,391.54,5,1487.85,4,1
2023-07-06,S005,P016,OTC,207.85,15,706.69,4,1
2023-07-06,S005,P011,Prescription,182.67,0,913.35,5,0
2023-07-06,S005,P015,Prescription,458.14,0,2748.84,6,0
2023-07-06,S005,P017,Wellness,114.74,0,344.22,3,0
2023-07-06,S005,P040,Personal Care,380.14,15,969.36,3,1
2023-07-06,S005,P033,OTC,214.65,0,429.3,2,0
2023-07-06,S006,P015,OTC,165.72,10,298.3,2,1
2023-07-06,S006,P024,OTC,93.0,15,316.2,4,1
2023-07-06,S006,P027,Prescription,459.3,0,4133.7,9,0
2023-07-06,S006,P028,Medical Devices,483.96,0,1451.88,3,0
2023-07-06,S006,P038,OTC,167.3,0,1003.8,6,0
2023-07-06,S006,P008,Prescription,81.53,0,570.71,7,0
2023-07-06,S006,P006,Personal Care,212.36,10,764.5,4,1
2023-07-06,S006,P025,OTC,417.23,5,2774.58,7,1
2023-07-06,S007,P004,Wellness,351.17,5,2001.67,6,1
2023-07-06,S007,P014,Prescription,462.54,15,2358.95,6,1
2023-07-06,S007,P003,Prescription,289.87,10,782.65,3,1
2023-07-06,S007,P006,Medical Devices,256.42,0,769.26,3,0
2023-07-06,S007,P036,Prescription,369.69,5,1756.03,5,1
2023-07-06,S007,P002,Personal Care,243.43,0,1217.15,5,0
2023-07-06,S007,P029,Medical Devices,451.61,0,2709.66,6,0
2023-07-06,S007,P032,Personal Care,335.87,0,1343.48,4,0
2023-07-06,S008,P045,OTC,173.09,0,865.45,5,0
2023-07-06,S008,P016,Prescription,349.68,15,594.46,2,1
2023-07-06,S008,P015,Medical Devices,82.5,10,371.25,5,1
2023-07-06,S008,P030,Medical Devices,145.87,10,525.13,4,1
2023-07-06,S008,P022,OTC,411.66,15,2099.47,6,1
2023-07-06,S008,P044,Prescription,167.3,0,0.0,0,0
2023-07-06,S008,P028,OTC,94.66,0,378.64,4,0
2023-07-06,S008,P019,Medical Devices,482.37,20,1157.69,3,1
2023-07-06,S009,P042,Prescription,157.48,20,503.94,4,1
2023-07-06,S009,P045,Personal Care,294.85,5,1400.54,5,1
2023-07-06,S009,P050,Personal Care,391.78,0,783.56,2,0
2023-07-06,S009,P030,OTC,375.25,20,2401.6,8,1
2023-07-06,S009,P043,Medical Devices,106.99,0,534.95,5,0
2023-07-06,S009,P041,Wellness,295.17,0,1475.85,5,0
2023-07-06,S009,P028,Medical Devices,99.53,0,696.71,7,0
2023-07-06,S009,P049,Medical Devices,292.85,0,292.85,1,0
2023-07-06,S010,P020,OTC,256.99,0,770.97,3,0
2023-07-06,S010,P006,Wellness,126.87,0,380.61,3,0
2023-07-06,S010,P019,Wellness,225.28,0,225.28,1,0
2023-07-06,S010,P049,Personal Care,115.53,10,727.84,7,1
2023-07-06,S010,P017,Wellness,324.92,0,2924.28,9,0
2023-07-06,S010,P046,Medical Devices,230.44,0,1152.2,5,0
2023-07-06,S010,P041,Prescription,212.72,5,606.25,3,1
2023-07-06,S010,P001,Wellness,81.68,0,163.36,2,0
2023-07-07,S001,P027,Prescription,467.77,0,2806.62,6,0
2023-07-07,S001,P013,Medical Devices,303.19,10,1910.1,7,1
2023-07-07,S001,P024,Personal Care,483.99,10,2613.55,6,1
2023-07-07,S001,P050,Personal Care,334.03,0,668.06,2,0
2023-07-07,S001,P026,Prescription,286.68,15,1462.07,6,1
2023-07-07,S001,P021,Medical Devices,191.55,0,766.2,4,0
2023-07-07,S001,P037,Prescription,350.9,0,2105.4,6,0
2023-07-07,S001,P030,OTC,135.47,5,772.18,6,1
2023-07-07,S002,P032,Personal Care,496.32,0,2977.92,6,0
2023-07-07,S002,P031,Personal Care,198.29,5,941.88,5,1
2023-07-07,S002,P050,Personal Care,285.22,0,1140.88,4,0
2023-07-07,S002,P023,OTC,106.53,0,745.71,7,0
2023-07-07,S002,P003,OTC,120.61,20,964.88,10,1
2023-07-07,S002,P004,Personal Care,443.38,10,1596.17,4,1
2023-07-07,S002,P047,Prescription,485.97,5,2308.36,5,1
2023-07-07,S002,P021,OTC,374.55,0,4494.6,12,0
2023-07-07,S003,P022,Prescription,428.5,0,2571.0,6,0
2023-07-07,S003,P046,OTC,430.48,10,2324.59,6,1
2023-07-07,S003,P044,Personal Care,262.26,20,1468.66,7,1
2023-07-07,S003,P023,Personal Care,466.79,0,1867.16,4,0
2023-07-07,S003,P035,Personal Care,330.54,20,2115.46,8,1
2023-07-07,S003,P030,OTC,284.82,5,270.58,1,1
2023-07-07,S003,P002,Personal Care,299.29,0,1795.74,6,0
2023-07-07,S003,P039,Wellness,102.51,10,553.55,6,1
2023-07-07,S004,P036,Prescription,166.28,15,706.69,5,1
2023-07-07,S004,P039,OTC,95.83,10,344.99,4,1
2023-07-07,S004,P006,Medical Devices,343.34,10,1236.02,4,1
2023-07-07,S004,P007,Prescription,364.79,5,2079.3,6,1
2023-07-07,S004,P021,OTC,233.18,10,839.45,4,1
2023-07-07,S004,P004,Medical Devices,454.37,15,1931.07,5,1
2023-07-07,S004,P009,Wellness,238.09,0,952.36,4,0
2023-07-07,S004,P030,Prescription,224.63,10,808.67,4,1
2023-07-07,S005,P004,Wellness,152.24,5,723.14,5,1
2023-07-07,S005,P025,OTC,154.44,10,694.98,5,1
2023-07-07,S005,P009,Medical Devices,316.09,15,1343.38,5,1
2023-07-07,S005,P035,Medical Devices,482.69,15,1641.15,4,1
2023-07-07,S005,P006,Wellness,368.96,0,3320.64,9,0
2023-07-07,S005,P038,Personal Care,233.55,0,700.65,3,0
2023-07-07,S005,P047,OTC,129.01,0,645.05,5,0
2023-07-07,S005,P028,Prescription,406.78,20,1627.12,5,1
2023-07-07,S006,P027,Personal Care,290.94,10,1309.23,5,1
2023-07-07,S006,P045,OTC,349.94,15,1784.69,6,1
2023-07-07,S006,P008,Prescription,488.86,20,1564.35,4,1
2023-07-07,S006,P033,Medical Devices,180.47,15,767.0,5,1
2023-07-07,S006,P003,Personal Care,121.73,20,292.15,3,1
2023-07-07,S006,P006,OTC,198.95,15,1014.64,6,1
2023-07-07,S006,P024,Personal Care,58.73,0,293.65,5,0
2023-07-07,S006,P049,Personal Care,416.55,0,1666.2,4,0
2023-07-07,S007,P045,Personal Care,394.37,0,1577.48,4,0
2023-07-07,S007,P007,Personal Care,467.15,10,2943.04,7,1
2023-07-07,S007,P037,Wellness,304.65,10,1096.74,4,1
2023-07-07,S007,P043,Prescription,92.08,5,524.86,6,1
2023-07-07,S007,P020,Prescription,316.84,5,0.0,0,1
2023-07-07,S007,P005,OTC,393.48,0,786.96,2,0
2023-07-07,S007,P019,Prescription,159.33,20,637.32,5,1
2023-07-07,S007,P026,Personal Care,279.02,0,2511.18,9,0
2023-07-07,S008,P043,Medical Devices,395.05,0,790.1,2,0
2023-07-07,S008,P032,Wellness,354.15,0,354.15,1,0
2023-07-07,S008,P017,Prescription,136.18,5,388.11,3,1
2023-07-07,S008,P042,Wellness,152.67,10,549.61,4,1
2023-07-07,S008,P028,Wellness,492.94,0,2464.7,5,0
2023-07-07,S008,P012,Wellness,462.63,20,1850.52,5,1
2023-07-07,S008,P047,Prescription,469.69,0,939.38,2,0
2023-07-07,S008,P018,OTC,251.41,15,1282.19,6,1
2023-07-07,S009,P018,Wellness,189.32,0,1514.56,8,0
2023-07-07,S009,P011,Prescription,348.85,5,1657.04,5,1
2023-07-07,S009,P049,Medical Devices,458.64,15,1559.38,4,1
2023-07-07,S009,P005,Wellness,402.93,5,765.57,2,1
2023-07-07,S009,P039,OTC,196.03,20,784.12,5,1
2023-07-07,S009,P022,OTC,138.85,20,555.4,5,1
2023-07-07,S009,P042,OTC,373.98,10,1346.33,4,1
2023-07-07,S009,P020,Medical Devices,450.6,0,3604.8,8,0
2023-07-07,S010,P040,Prescription,87.23,20,558.27,8,1
2023-07-07,S010,P038,OTC,325.25,5,1853.93,6,1
2023-07-07,S010,P036,Wellness,487.42,15,1242.92,3,1
2023-07-07,S010,P030,Medical Devices,394.09,0,1576.36,4,0
2023-07-07,S010,P011,OTC,245.32,15,834.09,4,1
2023-07-07,S010,P022,Personal Care,266.05,5,1516.48,6,1
2023-07-07,S010,P020,OTC,72.73,0,363.65,5,0
2023-07-07,S010,P016,Medical Devices,136.17,0,680.85,5,0
2023-07-08,S001,P029,Medical Devices,485.09,5,1843.34,4,1
2023-07-08,S001,P016,Prescription,249.23,20,797.54,4,1
2023-07-08,S001,P031,Personal Care,384.27,10,1383.37,4,1
2023-07-08,S001,P015,Personal Care,283.32,0,566.64,2,0
2023-07-08,S001,P023,OTC,290.13,20,1392.62,6,1
2023-07-08,S001,P007,Personal Care,399.8,5,759.62,2,1
2023-07-08,S001,P022,Medical Devices,125.8,10,1018.98,9,1
2023-07-08,S001,P046,Medical Devices,435.04,5,1653.15,4,1
2023-07-08,S002,P044,OTC,318.7,5,1816.59,6,1
2023-07-08,S002,P047,Wellness,102.28,10,368.21,4,1
2023-07-08,S002,P020,OTC,380.4,0,2662.8,7,0
2023-07-08,S002,P008,Personal Care,152.39,0,304.78,2,0
2023-07-08,S002,P004,Prescription,340.14,0,1700.7,5,0
2023-07-08,S002,P046,OTC,256.39,10,1153.75,5,1
2023-07-08,S002,P005,OTC,430.5,10,2712.15,7,1
2023-07-08,S002,P025,Medical Devices,67.26,15,228.68,4,1
2023-07-08,S003,P039,Prescription,324.26,15,826.86,3,1
2023-07-08,S003,P037,Personal Care,374.52,10,2696.54,8,1
2023-07-08,S003,P016,OTC,151.06,5,861.04,6,1
2023-07-08,S003,P040,Prescription,397.3,5,2264.61,6,1
2023-07-08,S003,P011,Prescription,234.02,10,1053.09,5,1
2023-07-08,S003,P042,Prescription,419.69,0,2518.14,6,0
2023-07-08,S003,P014,Wellness,66.96,0,200.88,3,0
2023-07-08,S003,P027,Wellness,311.36,10,1120.9,4,1
2023-07-08,S004,P010,Wellness,384.99,20,2463.94,8,1
2023-07-08,S004,P002,Prescription,100.7,5,573.99,6,1
2023-07-08,S004,P032,Medical Devices,75.35,0,301.4,4,0
2023-07-08,S004,P004,OTC,281.56,0,844.68,3,0
2023-07-08,S004,P031,Personal Care,415.54,10,1869.93,5,1
2023-07-08,S004,P040,Medical Devices,184.56,0,738.24,4,0
2023-07-08,S004,P014,Medical Devices,396.4,5,2636.06,7,1
2023-07-08,S004,P024,Personal Care,127.6,5,606.1,5,1
2023-07-08,S005,P046,Wellness,468.87,0,1875.48,4,0
2023-07-08,S005,P038,Personal Care,294.07,5,279.37,1,1
2023-07-08,S005,P043,Prescription,203.71,15,1038.92,6,1
2023-07-08,S005,P049,Personal Care,258.53,5,982.41,4,1
2023-07-08,S005,P018,OTC,416.91,15,2126.24,6,1
2023-07-08,S005,P011,Medical Devices,226.19,10,814.28,4,1
2023-07-08,S005,P039,Medical Devices,436.06,0,3488.48,8,0
2023-07-08,S005,P002,Wellness,55.85,20,134.04,3,1
2023-07-08,S006,P032,Personal Care,132.9,5,505.02,4,1
2023-07-08,S006,P047,Medical Devices,121.23,5,691.01,6,1
2023-07-08,S006,P008,Prescription,356.11,15,605.39,2,1
2023-07-08,S006,P025,Medical Devices,56.14,0,336.84,6,0
2023-07-08,S006,P022,OTC,446.86,5,424.52,1,1
2023-07-08,S006,P039,Wellness,231.02,0,1617.14,7,0
2023-07-08,S006,P010,OTC,290.98,5,1105.72,4,1
2023-07-08,S006,P009,Personal Care,92.22,5,700.87,8,1
2023-07-08,S007,P002,Wellness,335.06,0,670.12,2,0
2023-07-08,S007,P008,Wellness,396.16,5,1129.06,3,1
2023-07-08,S007,P005,Medical Devices,499.2,15,1272.96,3,1
2023-07-08,S007,P041,OTC,221.63,0,1329.78,6,0
2023-07-08,S007,P020,Personal Care,421.9,20,2700.16,8,1
2023-07-08,S007,P014,Medical Devices,359.75,10,971.32,3,1
2023-07-08,S007,P043,Personal Care,457.63,5,2608.49,6,1
2023-07-08,S007,P026,Personal Care,251.25,0,1256.25,5,0
2023-07-08,S008,P019,Prescription,162.43,0,649.72,4,0
2023-07-08,S008,P005,Medical Devices,286.0,15,729.3,3,1
2023-07-08,S008,P001,Medical Devices,94.54,0,472.7,5,0
2023-07-08,S008,P015,Personal Care,252.94,0,758.82,3,0
2023-07-08,S008,P009,OTC,100.76,10,544.1,6,1
2023-07-08,S008,P010,Wellness,165.7,20,265.12,2,1
2023-07-08,S008,P033,Personal Care,157.14,15,267.14,2,1
2023-07-08,S008,P035,OTC,379.73,10,2050.54,6,1
2023-07-08,S009,P025,Wellness,176.21,10,475.77,3,1
2023-07-08,S009,P037,Medical Devices,355.62,20,568.99,2,1
2023-07-08,S009,P044,Personal Care,470.13,15,2397.66,6,1
2023-07-08,S009,P018,Wellness,327.08,10,1177.49,4,1
2023-07-08,S009,P045,OTC,368.91,0,1844.55,5,0
2023-07-08,S009,P021,Personal Care,474.36,10,2561.54,6,1
2023-07-08,S009,P015,OTC,266.42,0,799.26,3,0
2023-07-08,S009,P034,Personal Care,328.71,10,1479.2,5,1
2023-07-08,S010,P037,Wellness,97.76,10,615.89,7,1
2023-07-08,S010,P044,OTC,211.79,0,1270.74,6,0
2023-07-08,S010,P042,Medical Devices,366.23,10,1318.43,4,1
2023-07-08,S010,P041,Medical Devices,253.97,10,685.72,3,1
2023-07-08,S010,P023,Wellness,411.35,10,1110.64,3,1
2023-07-08,S010,P047,OTC,491.46,10,1769.26,4,1
2023-07-08,S010,P004,Wellness,193.95,5,921.26,5,1
2023-07-08,S010,P015,Medical Devices,315.02,5,1197.08,4,1
2023-07-09,S001,P004,Prescription,337.98,15,1149.13,4,1
2023-07-09,S001,P014,Personal Care,97.43,0,682.01,7,0
2023-07-09,S001,P034,Medical Devices,411.38,5,3126.49,8,1
2023-07-09,S001,P046,Prescription,485.63,10,1748.27,4,1
2023-07-09,S001,P042,Personal Care,425.36,5,3636.83,9,1
2023-07-09,S001,P023,Medical Devices,282.7,10,1017.72,4,1
2023-07-09,S001,P036,Wellness,360.16,10,1620.72,5,1
2023-07-09,S001,P030,Personal Care,281.72,0,1972.04,7,0
2023-07-09,S002,P002,Personal Care,70.82,0,354.1,5,0
2023-07-09,S002,P034,Personal Care,143.08,10,643.86,5,1
2023-07-09,S002,P017,Prescription,353.08,0,2471.56,7,0
2023-07-09,S002,P025,Medical Devices,455.67,0,2734.02,6,0
2023-07-09,S002,P035,OTC,60.15,0,360.9,6,0
2023-07-09,S002,P032,Medical Devices,51.36,0,308.16,6,0
2023-07-09,S002,P030,Wellness,88.89,10,480.01,6,1
2023-07-09,S002,P028,OTC,192.25,5,913.19,5,1
2023-07-09,S003,P034,Personal Care,317.67,0,2223.69,7,0
2023-07-09,S003,P040,Prescription,355.8,0,3913.8,11,0
2023-07-09,S003,P050,OTC,478.69,5,1819.02,4,1
2023-07-09,S003,P031,Medical Devices,127.77,0,511.08,4,0
2023-07-09,S003,P038,OTC,412.09,0,2472.54,6,0
2023-07-09,S003,P001,Medical Devices,383.14,5,2547.88,7,1
2023-07-09,S003,P043,Wellness,269.47,10,485.05,2,1
2023-07-09,S003,P002,OTC,238.16,20,952.64,5,1
2023-07-09,S004,P030,Prescription,446.19,5,1271.64,3,1
2023-07-09,S004,P038,Prescription,55.88,0,111.76,2,0
2023-07-09,S004,P021,Prescription,111.17,5,211.22,2,1
2023-07-09,S004,P006,Prescription,317.27,0,3172.7,10,0
2023-07-09,S004,P036,OTC,242.61,10,218.35,1,1
2023-07-09,S004,P049,Prescription,52.67,0,210.68,4,0
2023-07-09,S004,P014,OTC,341.67,10,3075.03,10,1
2023-07-09,S004,P020,Wellness,361.18,15,1842.02,6,1
2023-07-09,S005,P034,Wellness,123.98,15,421.53,4,1
2023-07-09,S005,P038,Personal Care,300.31,5,1711.77,6,1
2023-07-09,S005,P039,Wellness,193.78,0,387.56,2,0
2023-07-09,S005,P017,Prescription,379.51,0,1138.53,3,0
2023-07-09,S005,P033,Wellness,195.57,0,977.85,5,0
2023-07-09,S005,P047,Prescription,298.47,10,805.87,3,1
2023-07-09,S005,P043,Medical Devices,322.4,0,644.8,2,0
2023-07-09,S005,P032,Wellness,313.78,0,1255.12,4,0
2023-07-09,S006,P001,Wellness,55.74,10,250.83,5,1
2023-07-09,S006,P026,Prescription,51.96,20,83.14,2,1
2023-07-09,S006,P044,Medical Devices,417.84,20,1337.09,4,1
2023-07-09,S006,P045,Wellness,242.98,0,971.92,4,0
2023-07-09,S006,P041,Wellness,113.02,0,791.14,7,0
2023-07-09,S006,P022,Personal Care,442.34,10,1194.32,3,1
2023-07-09,S006,P015,Prescription,58.79,15,249.86,5,1
2023-07-09,S006,P043,Personal Care,326.85,15,1111.29,4,1
2023-07-09,S007,P011,Medical Devices,289.22,0,1735.32,6,0
2023-07-09,S007,P032,Wellness,197.94,10,1068.88,6,1
2023-07-09,S007,P018,Wellness,365.88,15,2176.99,7,1
2023-07-09,S007,P049,Medical Devices,124.42,20,696.75,7,1
2023-07-09,S007,P024,OTC,231.04,0,1386.24,6,0
2023-07-09,S007,P014,Personal Care,327.57,5,1555.96,5,1
2023-07-09,S007,P026,Personal Care,221.88,5,1053.93,5,1
2023-07-09,S007,P003,OTC,59.78,5,340.75,6,1
2023-07-09,S008,P041,OTC,142.03,0,568.12,4,0
2023-07-09,S008,P040,Medical Devices,434.31,15,738.33,2,1
2023-07-09,S008,P019,Medical Devices,269.54,10,1212.93,5,1
2023-07-09,S008,P004,Wellness,121.14,0,726.84,6,0
2023-07-09,S008,P024,Prescription,287.5,5,3004.38,11,1
2023-07-09,S008,P020,Medical Devices,373.63,5,2484.64,7,1
2023-07-09,S008,P027,Personal Care,347.44,0,2432.08,7,0
2023-07-09,S008,P039,OTC,78.34,15,466.12,7,1
2023-07-09,S009,P044,Medical Devices,492.91,15,2932.81,7,1
2023-07-09,S009,P023,OTC,235.94,15,802.2,4,1
2023-07-09,S009,P004,Personal Care,359.13,10,1616.08,5,1
2023-07-09,S009,P033,Personal Care,459.86,15,1172.64,3,1
2023-07-09,S009,P027,Wellness,454.75,20,1819.0,5,1
2023-07-09,S009,P012,Wellness,150.59,0,602.36,4,0
2023-07-09,S009,P048,Wellness,200.63,10,1263.97,7,1
2023-07-09,S009,P002,Wellness,335.09,0,1340.36,4,0
2023-07-09,S010,P044,Wellness,407.85,20,1631.4,5,1
2023-07-09,S010,P001,Personal Care,474.54,0,2372.7,5,0
2023-07-09,S010,P002,Prescription,272.09,15,1618.94,7,1
2023-07-09,S010,P033,OTC,476.39,0,2381.95,5,0
2023-07-09,S010,P031,Personal Care,143.61,0,1292.49,9,0
2023-07-09,S010,P048,Personal Care,353.3,5,2685.08,8,1
2023-07-09,S010,P028,Prescription,152.78,15,779.18,6,1
2023-07-09,S010,P021,Personal Care,296.01,10,266.41,1,1
2023-07-10,S001,P035,OTC,393.91,5,1122.64,3,1
2023-07-10,S001,P006,Personal Care,301.95,0,1207.8,4,0
2023-07-10,S001,P036,Wellness,120.82,10,326.21,3,1
2023-07-10,S001,P030,Personal Care,396.56,0,793.12,2,0
2023-07-10,S001,P029,Prescription,312.35,5,2670.59,9,1
2023-07-10,S001,P025,OTC,168.38,5,639.84,4,1
2023-07-10,S001,P044,Wellness,56.42,10,253.89,5,1
2023-07-10,S001,P034,Personal Care,209.75,0,1258.5,6,0
2023-07-10,S002,P006,OTC,272.89,5,2073.96,8,1
2023-07-10,S002,P031,Prescription,67.73,5,193.03,3,1
2023-07-10,S002,P002,OTC,330.7,0,2645.6,8,0
2023-07-10,S002,P032,Wellness,259.03,20,1036.12,5,1
2023-07-10,S002,P042,Personal Care,238.27,5,905.43,4,1
2023-07-10,S002,P040,Wellness,261.08,0,522.16,2,0
2023-07-10,S002,P021,Prescription,422.11,0,2532.66,6,0
2023-07-10,S002,P029,Prescription,363.69,5,1727.53,5,1
2023-07-10,S003,P044,Medical Devices,152.53,5,289.81,2,1
2023-07-10,S003,P035,Wellness,142.42,10,1025.42,8,1
2023-07-10,S003,P012,Wellness,248.97,0,1493.82,6,0
2023-07-10,S003,P020,Medical Devices,480.46,15,3675.52,9,1
2023-07-10,S003,P025,Prescription,92.06,5,524.74,6,1
2023-07-10,S003,P039,Wellness,162.18,0,1135.26,7,0
2023-07-10,S003,P023,Personal Care,211.62,10,190.46,1,1
2023-07-10,S003,P024,Wellness,148.68,10,669.06,5,1
2023-07-10,S004,P050,Medical Devices,275.97,20,1324.66,6,1
2023-07-10,S004,P009,Prescription,266.32,5,1012.02,4,1
2023-07-10,S004,P012,Medical Devices,283.39,10,1020.2,4,1
2023-07-10,S004,P006,Wellness,255.91,0,2047.28,8,0
2023-07-10,S004,P021,Wellness,255.86,5,2430.67,10,1
2023-07-10,S004,P005,Wellness,161.38,0,484.14,3,0
2023-07-10,S004,P010,OTC,486.88,20,2726.53,7,1
2023-07-10,S004,P045,OTC,133.34,10,360.02,3,1
2023-07-10,S005,P047,Personal Care,182.03,15,464.18,3,1
2023-07-10,S005,P031,Medical Devices,388.07,10,2444.84,7,1
2023-07-10,S005,P039,Wellness,123.16,20,98.53,1,1
2023-07-10,S005,P026,OTC,405.16,0,3241.28,8,0
2023-07-10,S005,P042,Personal Care,53.05,0,424.4,8,0
2023-07-10,S005,P022,Medical Devices,432.07,5,1231.4,3,1
2023-07-10,S005,P012,Medical Devices,138.87,20,444.38,4,1
2023-07-10,S005,P033,Prescription,167.73,5,1434.09,9,1
2023-07-10,S006,P007,OTC,326.34,5,1860.14,6,1
2023-07-10,S006,P035,Prescription,51.4,0,308.4,6,0
2023-07-10,S006,P041,Wellness,85.51,0,598.57,7,0
2023-07-10,S006,P033,Prescription,124.79,0,998.32,8,0
2023-07-10,S006,P005,Wellness,381.92,5,2176.94,6,1
2023-07-10,S006,P011,Wellness,261.54,0,1307.7,5,0
2023-07-10,S006,P032,OTC,441.68,5,839.19,2,1
2023-07-10,S006,P050,OTC,312.55,20,1500.24,6,1
2023-07-10,S007,P035,OTC,481.72,0,2408.6,5,0
2023-07-10,S007,P016,Prescription,330.42,5,627.8,2,1
2023-07-10,S007,P013,Personal Care,493.34,15,3354.71,8,1
2023-07-10,S007,P003,OTC,377.49,0,3397.41,9,0
2023-07-10,S007,P020,Wellness,492.33,0,984.66,2,0
2023-07-10,S007,P005,OTC,458.97,0,1835.88,4,0
2023-07-10,S007,P001,OTC,237.54,10,641.36,3,1
2023-07-10,S007,P015,OTC,490.36,20,1569.15,4,1
2023-07-10,S008,P040,Wellness,355.39,0,1776.95,5,0
2023-07-10,S008,P012,Wellness,449.69,15,2293.42,6,1
2023-07-10,S008,P005,Wellness,214.81,5,1224.42,6,1
2023-07-10,S008,P026,OTC,238.3,0,1191.5,5,0
2023-07-10,S008,P010,Personal Care,79.18,10,498.83,7,1
2023-07-10,S008,P004,Wellness,116.39,0,116.39,1,0
2023-07-10,S008,P024,Medical Devices,333.68,0,667.36,2,0
2023-07-10,S008,P045,Personal Care,384.63,20,1846.22,6,1
2023-07-10,S009,P028,OTC,57.61,0,288.05,5,0
2023-07-10,S009,P034,Prescription,404.3,20,646.88,2,1
2023-07-10,S009,P047,Medical Devices,406.85,20,1301.92,4,1
2023-07-10,S009,P019,OTC,356.69,10,1605.1,5,1
2023-07-10,S009,P040,Prescription,212.14,15,901.59,5,1
2023-07-10,S009,P048,OTC,423.58,0,2117.9,5,0
2023-07-10,S009,P031,OTC,370.95,0,2225.7,6,0
2023-07-10,S009,P006,Medical Devices,490.22,15,2083.44,5,1
2023-07-10,S010,P042,OTC,367.16,20,2056.1,7,1
2023-07-10,S010,P010,OTC,245.98,0,1967.84,8,0
2023-07-10,S010,P045,Prescription,418.34,0,3346.72,8,0
2023-07-10,S010,P005,Medical Devices,159.35,10,573.66,4,1
2023-07-10,S010,P027,Personal Care,421.35,0,2949.45,7,0
2023-07-10,S010,P019,Personal Care,277.4,10,998.64,4,1
2023-07-10,S010,P035,Personal Care,340.25,0,1020.75,3,0
2023-07-10,S010,P011,OTC,407.17,10,1832.26,5,1
2023-07-11,S001,P042,Medical Devices,446.25,0,1338.75,3,0
2023-07-11,S001,P041,Medical Devices,285.8,5,1629.06,6,1
2023-07-11,S001,P003,Personal Care,285.82,5,1629.17,6,1
2023-07-11,S001,P028,Personal Care,481.35,10,1299.64,3,1
2023-07-11,S001,P017,OTC,431.94,0,1727.76,4,0
2023-07-11,S001,P012,Wellness,320.06,10,1728.32,6,1
2023-07-11,S001,P001,OTC,289.32,0,1446.6,5,0
2023-07-11,S001,P018,OTC,300.23,0,3002.3,10,0
2023-07-11,S002,P022,OTC,294.77,0,1179.08,4,0
2023-07-11,S002,P006,Wellness,457.68,20,2929.15,8,1
2023-07-11,S002,P010,Prescription,122.47,0,857.29,7,0
2023-07-11,S002,P031,Wellness,132.74,10,238.93,2,1
2023-07-11,S002,P005,OTC,347.59,20,2224.58,8,1
2023-07-11,S002,P024,Medical Devices,317.35,15,1348.74,5,1
2023-07-11,S002,P039,Prescription,326.65,20,2090.56,8,1
2023-07-11,S002,P025,Medical Devices,357.12,15,2124.86,7,1
2023-07-11,S003,P045,OTC,56.69,0,170.07,3,0
2023-07-11,S003,P043,OTC,431.02,0,862.04,2,0
2023-07-11,S003,P006,Personal Care,136.86,15,814.32,7,1
2023-07-11,S003,P042,Medical Devices,424.75,0,2123.75,5,0
2023-07-11,S003,P036,OTC,487.63,0,975.26,2,0
2023-07-11,S003,P003,Prescription,355.45,0,2132.7,6,0
2023-07-11,S003,P030,Wellness,298.77,0,1792.62,6,0
2023-07-11,S003,P044,OTC,137.83,0,1102.64,8,0
2023-07-11,S004,P024,OTC,53.97,10,242.86,5,1
2023-07-11,S004,P018,OTC,352.16,0,1056.48,3,0
2023-07-11,S004,P014,Personal Care,474.05,20,1516.96,4,1
2023-07-11,S004,P011,Medical Devices,194.56,0,778.24,4,0
2023-07-11,S004,P008,Medical Devices,140.76,5,401.17,3,1
2023-07-11,S004,P035,Prescription,277.8,0,1389.0,5,0
2023-07-11,S004,P009,Medical Devices,297.03,10,1069.31,4,1
2023-07-11,S004,P033,OTC,409.58,5,1167.3,3,1
2023-07-11,S005,P026,Wellness,86.64,5,493.85,6,1
2023-07-11,S005,P006,Medical Devices,85.95,15,292.23,4,1
2023-07-11,S005,P021,OTC,272.58,0,1908.06,7,0
2023-07-11,S005,P020,Medical Devices,428.97,0,0.0,0,0
2023-07-11,S005,P004,Wellness,141.11,15,359.83,3,1
2023-07-11,S005,P009,Prescription,339.36,5,644.78,2,1
2023-07-11,S005,P008,Medical Devices,236.5,0,946.0,4,0
2023-07-11,S005,P003,Personal Care,144.0,10,518.4,4,1
2023-07-11,S006,P008,OTC,350.76,10,2841.16,9,1
2023-07-11,S006,P038,Wellness,108.83,5,413.55,4,1
2023-07-11,S006,P016,OTC,441.68,0,2650.08,6,0
2023-07-11,S006,P047,Personal Care,476.9,10,4721.31,11,1
2023-07-11,S006,P026,Prescription,72.73,10,130.91,2,1
